223Po	223	029070	210
223At	223	25151	15
223Rn	223	21889.285	8.39
223Fr	223	19734.313	2.07
223Ra	223	18500.719	2.24
223Ac	223	19136.872	7.63
223Th	223	20811.546	9.88
223Pa	223	23962.232	76.28
223U	223	27737.168	76.34
223Np	223	032850	210
224Bi	224	039539	429
224Po	224	032110	210
224At	224	29749	24
224Rn	224	24095.804	10.53
224Fr	224	23348.1	12
224Ra	224	20210.453	1.94
224Ac	224	21722.239	4.38
224Th	224	21464.157	10.86
224Pa	224	25617.21	8.14
224U	224	27613.974	24.87
224Np	224	034220	210
225Po	225	037070	320
225At	225	032630	320
225Rn	225	28485.574	11.95
225Fr	225	25572.478	12.84
225Ra	225	23610.574	2.78
225Ac	225	23228.647	5.1
225Th	225	23950.907	5.46
225Pa	225	26130.844	76.23
225U	225	29393.555	11.71
225Np	225	33910.797	76.88
226Po	226	040310	430
226At	226	037160	320
226Rn	226	30861.382	11.24
226Fr	226	29544.515	6.68
226Ra	226	25408.455	2.07
226Ac	226	26097.069	3.32
226Th	226	24903.686	4.81
226Pa	226	27947.872	12.25
226U	226	29338.749	13.95
226Np	226	035188	95
227Po	227	045390	430
227At	227	040240	320
227Rn	227	35304.396	15.12
227Fr	227	31865.417	6.33
227Ra	227	29176.474	2.09
227Ac	227	27750.666	2.06
227Th	227	27702.618	2.24
227Pa	227	28804.477	7.96
227U	227	31181.587	10.41
227Np	227	34956.832	77.83
227Pu	227	039474	107
228At	228	044750	430
228Rn	228	37835.418	18.97
228Fr	228	35839.437	7.22
228Ra	228	31068.657	2.14
228Ac	228	31019.767	2.24
228Th	228	28739.835	1.94
228Pa	228	31050.748	4.65
228U	228	31371.351	15.4
228Np	228	36066.462	54.29
228Pu	228	38741.387	31.28
229At	229	048120	430
229Rn	229	42257.276	14
229Fr	229	38291.455	5.36
229Ra	229	34956.707	16.57
229Ac	229	32947	13
229Th	229	31761.431	2.58
229Pa	229	32095.652	3.52
229U	229	33505.909	6.37
229Np	229	36263.974	93.23
229Pu	229	40145.819	54.93
229Am	229	45249.909	93.77
230Rn	230	045140	210
230Fr	230	42390.791	7.02
230Ra	230	37054.78	11.05
230Ac	230	36327	17
230Th	230	33132.358	1.29
230Pa	230	34539.789	3.26
230U	230	33940.102	4.84
230Np	230	37827.716	55.05
230Pu	230	39650.703	15.91
230Am	230	046089	143
231Rn	231	049870	320
231Fr	231	45175.357	8.3
231Ra	231	41027.086	12.2
231Ac	231	38393	14
231Th	231	36302.853	1.3
231Pa	231	35882.575	1.9
231U	231	36292.252	2.86
231Np	231	38244.49	54.26
231Pu	231	41126.41	24.2
231Am	231	045529	322
231Cm	231	050746	322
232Fr	232	49461.224	15
232Ra	232	43475.27	9.82
232Ac	232	42034	14
232Th	232	38053.689	1.52
232Pa	232	38590.3	8.2
232U	232	37154.86	1.94
232Np	232	040107	107
232Pu	232	41184.526	18.88
232Am	232	046527	322
232Cm	232	049718	217
233Fr	233	52517.838	21
233Ra	233	47594.573	9.23
233Ac	233	44346	14
233Th	233	41580.208	1.52
233Pa	233	40246.605	1.43
233U	233	39634.367	2.42
233Np	233	40739.489	54.72
233Pu	233	42997.345	54.05
233Am	233	046445	109
233Cm	233	50772.206	76.8
233Bk	233	056748	240
234Ra	234	50382.104	9
234Ac	234	48139	15
234Th	234	43599.86	2.77
234Pa	234	43305.615	4.39
234U	234	40950.37	1.21
234Np	234	42893.32	9.01
234Pu	234	43317.478	7.29
234Am	234	047731	170
234Cm	234	50160.959	18.67
234Bk	234	057387	153
235Ra	235	054890	322
235Ac	235	50840	15
235Th	235	47255	14
235Pa	235	45399	15
235U	235	43928.19	1.19
235Np	235	44061.591	1.49
235Pu	235	45284.682	22.03
235Am	235	47907.371	56.03
235Cm	235	051567	216
235Bk	235	056580	430
236Ac	236	54988	41
236Th	236	49657	15
236Pa	236	48668	15
236U	236	45566.201	1.19
236Np	236	46568.392	54.12
236Pu	236	46056.756	1.94
236Am	236	049427	120
236Cm	236	51374.506	19.66
236Bk	236	057480	430
237Ac	237	057993	429
237Th	237	53629	17
237Pa	237	51023	14
237U	237	48728.38	1.29
237Np	237	48171.71	1.2
237Pu	237	48407.957	1.82
237Am	237	049995	64
237Cm	237	52868.923	76.17
237Bk	237	057100	241
237Cf	237	62199.993	93.7
238Th	238	056388	304
238Pa	238	54637	17
238U	238	50786.996	1.6
238Np	238	50944.671	1.22
238Pu	238	49558.25	1.22
238Am	238	51982.607	54.42
238Cm	238	53081.595	13.13
238Bk	238	058203	274
238Cf	238	061490	320
239Th	239	060602	429
239Pa	239	057260	210
239U	239	54292.048	1.61
239Np	239	52937.599	1.4
239Pu	239	52161.669	1.19
239Am	239	53022.803	2.12
239Cm	239	54908.593	58.02
239Bk	239	058240	222
239Cf	239	062554	224
239Es	239	068230	320
240Pa	240	061095	215
240U	240	56592.425	2.74
240Np	240	56163.83	18.28
240Pu	240	53811.812	1.18
240Am	240	55298.444	14.84
240Cm	240	55528.329	2.04
240Bk	240	059758	161
240Cf	240	62255.842	20.07
240Es	240	068920	430
241Pa	241	064026	322
241U	241	060330	210
241Np	241	58250.697	75.92
241Pu	241	56849.722	1.18
241Am	241	56827.413	1.19
241Cm	241	57651.288	1.72
241Bk	241	060153	215
241Cf	241	063690	178
241Es	241	068560	242
241Fm	241	074210	320
242U	242	062931	215
242Np	242	61639.615	214.71
242Pu	242	58741.045	1.33
242Am	242	59547.428	1.2
242Cm	242	58834.263	1.22
242Bk	242	061980	215
242Cf	242	63754.533	13.84
242Es	242	069567	275
242Fm	242	073430	430
243U	243	066946	322
243Np	243	064279	34
243Pu	243	62002.119	2.72
243Am	243	61379.94	1.49
243Cm	243	61387.403	1.6
243Bk	243	63005.98	4.85
243Cf	243	065475	123
243Es	243	069509	222
243Fm	243	074490	231
244Np	244	067850	320
244Pu	244	64204.415	2.51
244Am	244	64282.964	1.6
244Cm	244	62750.694	1.18
244Bk	244	65179.039	15.45
244Cf	244	65999.543	2.81
244Es	244	070881	195
244Fm	244	074038	216
245Np	245	070736	322
245Pu	245	67824.568	14.62
245Am	245	66452.89	2.02
245Cm	245	65491.113	1.23
245Bk	245	66359.885	1.92
245Cf	245	68046.825	2.6
245Es	245	071247	215
245Fm	245	075349	209
245Md	245	080808	328
246Pu	246	70204.209	16.08
246Am	246	069774	19
246Cm	246	67222.082	1.63
246Bk	246	68671.367	64.43
246Cf	246	68803.762	1.62
246Es	246	072894	240
246Fm	246	75350.815	16.46
246Md	246	081713	278
247Pu	247	074190	210
247Am	247	072092	107
247Cm	247	70352.726	4.07
247Bk	247	70305.94	5.57
247Cf	247	70965.462	16.46
247Es	247	73621.932	20.87
247Fm	247	076944	123
247Md	247	081521	222
248Am	248	075752	215
248Cm	248	72349.101	2.53
248Bk	248	073087	76
248Cf	248	72182.978	5.49
248Es	248	075469	56
248Fm	248	77185.528	9.12
248Md	248	082822	255
248No	248	086550	241
249Am	249	078480	320
249Cm	249	75954.006	2.54
249Bk	249	74983.182	1.34
249Cf	249	74850.491	1.27
249Es	249	076409	32
249Fm	249	78926.098	6.66
249Md	249	082912	216
249No	249	087797	300
250Cm	250	78357.556	11.02
250Bk	250	78315.027	3.99
250Cf	250	76404.561	1.65
250Es	250	078611	107
250Fm	250	79519.828	8.46
250Md	250	084413	323
250No	250	087562	215
251Cm	251	82285.036	24.36
251Bk	251	80760.603	11.52
251Cf	251	79587.219	4.18
251Es	251	79992.224	6.43
251Fm	251	81539.889	16.32
251Md	251	84774.291	20.31
251No	251	088942	123
251Lr	251	094180	320
252Cm	252	084870	320
252Bk	252	084310	215
252Cf	252	81626.523	2.53
252Es	252	82979.189	53.73
252Fm	252	82464.972	5.9
252Md	252	086432	140
252No	252	88966.141	9.97
252Lr	252	095263	255
253Bk	253	086880	385
253Cf	253	85133.738	4.57
253Es	253	84821.305	1.34
253Fm	253	85181.16	3.14
253Md	253	087143	34
253No	253	90562.831	7.42
253Lr	253	095089	217
253Rf	253	100438	440
254Bk	254	090600	320
254Cf	254	87323.59	12.3
254Es	254	88020.527	4.3
254Fm	254	86852.726	2.59
254Md	254	089590	107
254No	254	90954.259	10.36
254Lr	254	096481	323
254Rf	254	100053	304
255Cf	255	091047	215
255Es	255	90273.553	11.61
255Fm	255	89962.633	4.6
255Md	255	91082.787	7.03
255No	255	93191.404	16
255Lr	255	96562.404	19
255Rf	255	101267	123
255Db	255	106918	385
256Cf	256	093442	338
256Es	256	093599	108
256Fm	256	91773.878	6.01
256Md	256	093888	132
256No	256	94280.866	8.31
256Lr	256	98494.029	89
256Rf	256	101151.535	19.16
256Db	256	107889	258
257Es	257	095979	441
257Fm	257	95105.317	4.81
257Md	257	95537.977	1.71
257No	257	96884.419	7.16
257Lr	257	099480	47
257Rf	257	102916.848	11.61
257Db	257	107576	218
258Es	258	099520	430
258Fm	258	097077	215
258Md	258	98429.825	4.74
258No	258	098205	107
258Lr	258	101753	109
258Rf	258	103426.362	34.31
258Db	258	109284	328
258Sg	258	112984	443
259Fm	259	100596	304
259Md	259	100510	215
259No	259	100997.503	7.07
259Lr	259	102901	76
259Rf	259	105596	78
259Db	259	109491.865	56.94
259Sg	259	114353	123
260Fm	260	102809	467
260Md	260	103653	340
260No	260	102643	215
260Lr	260	105504	133
260Rf	260	106439	215
260Db	260	111297	100
260Sg	260	114383.508	22.04
260Bh	260	121658	263
261Md	261	105828	546
261No	261	105696	215
261Lr	261	106880	215
261Rf	261	108769.99	54.15
261Db	261	111980	118
261Sg	261	115948.188	19.85
261Bh	261	121454	224
262Md	262	109101	537
262No	262	107463	387
262Lr	262	109611	215
262Rf	262	109923	240
262Db	262	114068	154
262Sg	262	116335.446	38.01
262Bh	262	122965	328
263No	263	110714	526
263Lr	263	111358	304
263Rf	263	112460	164
263Db	263	114988	181
263Sg	263	118294	102
263Bh	263	122916	327
263Hs	263	128480	134
264No	264	112734	634
264Lr	264	114200	468
264Rf	264	113878	387
264Db	264	117405	253
264Sg	264	118929	304
264Bh	264	124593	190
264Hs	264	128356.405	31
265Lr	265	116193	587
265Rf	265	116683	387
265Db	265	118608	240
265Sg	265	121090	132
265Bh	265	124977	251
265Hs	265	129791.799	25.71
265Mt	265	135995	484
266Lr	266	119831	626
266Rf	266	118172	504
266Db	266	121028	304
266Sg	266	121973	263
266Bh	266	126790	175
266Hs	266	130045.252	41.54
266Mt	266	137373	329
267Rf	267	121787	617
267Db	267	122464	443
267Sg	267	124322	276
267Bh	267	127500	282
267Hs	267	131673	103
267Mt	267	137189	540
267Ds	267	143726	145
268Rf	268	123968	711
268Db	268	125671	568
268Sg	268	125392	504
268Bh	268	129691	409
268Hs	268	131863	304
268Mt	268	138649	250
268Ds	268	143477	324
269Db	269	127911	669
269Sg	269	128570	391
269Bh	269	130412	402
269Hs	269	133725	133
269Mt	269	138884	497
269Ds	269	144751.021	33.71
270Db	270	131302	662
270Sg	270	130426	598
270Bh	270	133362	308
270Hs	270	134314	266
270Mt	270	140323	183
270Ds	270	144583.09	51.54
271Sg	271	133932	628
271Bh	271	135182	446
271Hs	271	137135	301
271Mt	271	140742	354
271Ds	271	145946	104
272Sg	272	135890	781
272Bh	272	138261	571
272Hs	272	138494	547
272Mt	272	143406	521
272Ds	272	146018	443
272Rg	272	153273	251
273Sg	273	139580	540
273Bh	273	140240	743
273Hs	273	141590	394
273Mt	273	144620	455
273Ds	273	148531	144
273Rg	273	153189	565
274Bh	274	143513	664
274Hs	274	143303	635
274Mt	274	147339	380
274Ds	274	149434	418
274Rg	274	155249	190
275Bh	275	145670	640
275Hs	275	146667	631
275Mt	275	149039	449
275Ds	275	151976	441
275Rg	275	155981	557
276Hs	276	148455	810
276Mt	276	151708	571
276Ds	276	153024	588
276Rg	276	158333	675
276Cn	276	161410	640
277Hs	277	151899	581
277Mt	277	153483	751
277Ds	277	155815	412
277Rg	277	159247	558
277Cn	277	163611	153
278Mt	278	156454	666
278Ds	278	157146	671
278Rg	278	161587	383
278Cn	278	164179	470
278Ed	278	170574	198
279Mt	279	158343	716
279Ds	279	160093	642
279Rg	279	162937	452
279Cn	279	166432	490
279Ed	279	170950	750
280Ds	280	161590	838
280Rg	280	165203	571
280Cn	280	167147	626
280Ed	280	172991	429
281Ds	281	164715	622
281Rg	281	166718	865
281Cn	281	169641	416
281Ed	281	173710	322
282Rg	282	169405	702
282Cn	282	170668	704
282Ed	282	175766	387
283Rg	283	170995	748
283Cn	283	173362	653
283Ed	283	176820	468
284Cn	284	174499	865
284Ed	284	178843	573
284Fl	284	181344	704
285Cn	285	177321	624
285Ed	285	180066	866
285Fl	285	183579	419
286Ed	286	182518	704
286Fl	286	184406	705
287Ed	287	183840	778
287Fl	287	186875	655
287Ef	287	190978	471
288Fl	288	187916	865
288Ef	288	192992	576
289Fl	289	190623	626
289Ef	289	193953	868
289Lv	289	198099	529
290Ef	290	196345	706
290Lv	290	198818	708
291Ef	291	197522	842
291Lv	291	201169	658
291Eh	291	205906	637
292Lv	292	202086	865
292Eh	292	207812	718
293Lv	293	204691	629
293Eh	293	208680	870
293Ei	293	213498	753
294Eh	294	210974	708
294Ei	294	214132	712
295Ei	295	216332	692
